747,GLLBaseLine,accept,236,185,773,50,43,16,425,727,0,178,109,298,50,43,0,0,0,364,32.944
474,GLLBaseLine,accept,212,123,392,42,51,11,173,223,0,191,94,286,42,51,3,0,0,101,5.956
499,GLLBaseLine,accept,204,171,616,44,39,22,662,1108,0,151,107,271,44,39,12,0,0,547,67.825
437,GLLBaseLine,accept,253,198,876,44,37,21,975,1887,0,189,110,324,44,37,9,0,0,994,133.332
471,GLLBaseLine,accept,178,144,576,31,31,15,317,532,0,134,71,215,31,31,5,0,0,249,21.224
1210,GLLBaseLine,accept,603,358,1168,123,147,35,649,995,0,554,289,851,123,147,14,0,0,443,48.454
1256,GLLBaseLine,accept,448,369,2303,77,62,22,888,2304,0,259,148,415,77,62,1,0,0,1208,230.663
239,GLLBaseLine,accept,81,70,209,19,18,7,157,202,0,63,37,102,19,18,1,0,0,92,4.866
1375,GLLBaseLine,accept,490,390,2514,84,66,23,950,2504,0,398,255,824,84,66,0,0,0,1347,220.002
3931,GLLBaseLine,accept,1877,1257,4108,438,538,75,1571,3316,0,1721,1016,2781,438,538,34,0,0,1712,425.531
429,GLLBaseLine,accept,139,104,369,32,27,10,235,333,0,106,59,167,32,27,1,0,0,152,11.461
615,GLLBaseLine,accept,219,174,567,50,47,23,493,687,0,173,105,283,50,47,7,0,0,312,30.086
1796,GLLBaseLine,accept,1098,762,2603,238,238,64,1294,2179,0,958,561,1574,238,238,32,0,0,1054,212.635
747,GLLBaseLine,accept,205,155,634,44,36,13,355,589,0,154,88,251,44,36,1,0,0,276,25.110
1181,GLLBaseLine,accept,463,368,2008,84,61,31,1979,5015,0,355,205,636,84,61,11,0,0,2750,908.484
819,GLLBaseLine,accept,480,266,888,114,90,18,274,384,0,451,223,696,114,90,6,0,0,182,13.329
383,GLLBaseLine,accept,132,118,421,30,30,14,352,546,0,97,66,169,30,30,6,0,0,262,21.417
112,GLLBaseLine,accept,76,60,216,9,13,11,126,178,0,55,28,87,9,13,5,0,0,84,3.802
537,GLLBaseLine,accept,409,277,1116,77,76,19,697,1339,0,323,176,508,77,76,7,0,0,705,82.603
3941,GLLBaseLine,accept,2753,1675,5095,599,847,87,1478,2499,0,2650,1518,4237,599,847,34,0,0,1197,255.579
297,GLLBaseLine,accept,100,75,244,24,21,8,170,219,0,78,45,124,24,21,0,0,0,102,6.657
314,GLLBaseLine,accept,189,156,607,34,36,15,314,538,0,147,86,246,34,36,7,0,0,282,20.624
159,GLLBaseLine,accept,49,39,114,12,12,5,95,113,0,38,23,61,12,12,0,0,0,51,2.208
12091,GLLBaseLine,accept,6782,4160,13122,1628,1870,215,3012,5249,0,6448,3723,10373,1628,1870,97,0,0,2568,1120.784
150,GLLBaseLine,accept,43,34,96,11,11,4,83,98,0,37,22,61,11,11,1,0,0,43,1.895
159,GLLBaseLine,accept,43,34,96,11,11,4,83,98,0,37,22,61,11,11,1,0,0,43,1.776
157,GLLBaseLine,accept,43,34,96,11,11,4,83,98,0,37,22,61,11,11,1,0,0,43,2.089
166,GLLBaseLine,accept,43,34,96,11,11,4,83,98,0,37,22,61,11,11,1,0,0,43,1.781
489,GLLBaseLine,accept,267,181,690,55,44,19,904,1612,0,222,119,357,55,44,10,0,0,819,107.480
493,GLLBaseLine,accept,267,181,690,55,44,19,904,1612,0,222,119,357,55,44,10,0,0,819,109.963
442,GLLBaseLine,accept,139,104,369,32,27,10,235,333,0,106,59,167,32,27,1,0,0,152,11.162
1082,GLLBaseLine,accept,335,260,1349,64,51,18,615,1309,0,233,137,395,64,51,1,0,0,652,81.045
834,GLLBaseLine,accept,647,377,1285,141,147,22,1112,1932,0,597,309,935,141,147,9,0,0,953,145.741
409,GLLBaseLine,accept,115,89,281,28,26,10,213,278,0,92,55,150,28,26,1,0,0,123,8.634
1414,GLLBaseLine,accept,490,390,2514,84,66,23,950,2504,0,398,255,824,84,66,0,0,0,1347,216.462
873,GLLBaseLine,accept,564,370,1242,125,107,39,1262,2160,0,480,261,763,125,107,17,0,0,1070,178.308
2245,GLLBaseLine,accept,1555,929,3567,301,367,52,1348,2890,0,1388,712,2132,301,367,22,0,0,1537,302.059
3186,GLLBaseLine,accept,2538,1481,6303,496,535,114,1603,3702,0,2264,1152,3551,496,535,62,0,0,1970,610.517
817,GLLBaseLine,accept,552,307,1001,118,120,21,389,565,0,520,258,795,118,120,9,0,0,263,22.650
610,GLLBaseLine,accept,182,137,534,40,33,12,312,491,0,134,75,212,40,33,1,0,0,243,18.995
603,GLLBaseLine,accept,182,137,534,40,33,12,312,491,0,134,75,212,40,33,1,0,0,243,17.191
1034,GLLBaseLine,accept,642,956,7228,66,67,32,1609,7684,0,519,585,1773,66,67,26,0,0,4914,3163.182
584,GLLBaseLine,accept,175,134,483,40,35,13,324,495,0,132,78,212,40,35,0,0,0,236,18.952
735,GLLBaseLine,accept,229,174,747,48,39,14,401,701,0,157,88,246,48,39,0,0,0,363,34.932
1563,GLLBaseLine,accept,595,480,3481,96,75,26,1187,3501,0,411,250,764,96,75,0,0,0,1844,473.883
2025,GLLBaseLine,accept,1406,833,3281,276,246,64,2421,5157,0,1223,619,1922,276,246,32,0,0,2765,1006.489
1430,GLLBaseLine,accept,955,507,1753,200,195,33,678,1133,0,897,429,1361,200,195,13,0,0,548,60.463
928,GLLBaseLine,accept,307,237,1174,60,48,17,557,1131,0,243,146,432,60,48,1,0,0,569,59.866
2507,GLLBaseLine,accept,2400,1428,7157,439,424,109,2495,6382,0,2112,1045,3396,439,424,48,0,0,3499,1611.401
758,GLLBaseLine,accept,220,169,671,48,41,15,395,640,0,171,106,288,48,41,0,0,0,296,26.620
593,GLLBaseLine,accept,174,133,483,38,34,14,299,436,0,140,83,236,38,34,1,0,0,199,16.400
1595,GLLBaseLine,accept,1148,697,2176,289,262,34,1259,2027,0,1076,608,1742,289,262,15,0,0,983,174.949
1917,GLLBaseLine,accept,1147,824,2466,313,210,37,1293,2451,0,1059,714,1895,313,210,17,0,0,1258,235.287
981,GLLBaseLine,accept,335,260,1349,64,51,18,615,1309,0,233,137,395,64,51,1,0,0,652,71.179
554,GLLBaseLine,accept,182,137,534,40,33,12,312,491,0,134,75,212,40,33,1,0,0,243,17.464
1698,GLLBaseLine,accept,817,475,1639,166,175,44,843,1447,0,742,375,1138,166,175,19,0,0,683,88.480
712,GLLBaseLine,accept,205,155,634,44,36,13,355,589,0,154,88,251,44,36,1,0,0,276,22.875
558,GLLBaseLine,accept,139,104,369,32,27,10,235,333,0,106,59,167,32,27,1,0,0,152,11.311
484,GLLBaseLine,accept,139,104,369,32,27,10,235,333,0,106,59,167,32,27,1,0,0,152,10.678
1987,GLLBaseLine,accept,832,687,6144,120,93,32,1742,6251,0,566,353,1152,120,93,0,0,0,3474,1533.072
278,GLLBaseLine,accept,65,50,151,16,15,6,117,141,0,51,30,81,16,15,0,0,0,62,3.040
1766,GLLBaseLine,accept,717,592,4711,111,89,31,1580,5258,0,523,327,1070,111,89,1,0,0,3026,1032.508
415,GLLBaseLine,accept,139,104,369,32,27,10,235,333,0,106,59,167,32,27,1,0,0,152,11.217
804,GLLBaseLine,accept,463,332,1218,89,109,32,807,1421,0,394,234,651,89,109,15,0,0,700,80.498
369,GLLBaseLine,accept,100,75,244,24,21,8,170,219,0,78,45,124,24,21,0,0,0,102,5.720
324,GLLBaseLine,accept,141,101,352,29,26,12,271,405,0,115,62,181,29,26,3,0,0,194,14.738
523,GLLBaseLine,accept,139,104,369,32,27,10,235,333,0,106,59,167,32,27,1,0,0,152,11.424
1162,GLLBaseLine,accept,409,323,1791,76,62,22,819,1956,0,340,214,699,76,62,0,0,0,1008,154.080
487,GLLBaseLine,accept,139,104,369,32,27,10,235,333,0,106,59,167,32,27,1,0,0,152,10.517
435,GLLBaseLine,accept,115,89,281,28,26,10,213,278,0,92,55,150,28,26,1,0,0,123,8.168
1364,GLLBaseLine,accept,1088,633,2832,214,178,34,1136,2527,0,941,452,1453,214,178,14,0,0,1386,269.948
104,GLLBaseLine,accept,28,20,59,7,6,2,50,62,0,23,12,35,7,6,0,0,0,30,1.183
273,GLLBaseLine,accept,82,62,194,20,18,7,142,176,0,64,37,101,20,18,0,0,0,78,4.005
761,GLLBaseLine,accept,229,237,591,79,80,38,1776,2990,0,195,194,398,79,80,30,0,0,1442,332.449
382,GLLBaseLine,accept,170,126,346,39,58,14,217,287,0,154,100,255,39,58,5,0,0,124,8.665
176,GLLBaseLine,accept,49,39,114,12,12,5,95,113,0,38,23,61,12,12,0,0,0,51,2.241
483,GLLBaseLine,accept,203,145,434,50,51,17,248,334,0,176,109,287,50,51,9,0,0,147,11.172
837,GLLBaseLine,accept,498,306,942,101,124,30,399,506,0,458,241,710,101,124,12,0,0,215,18.974
1023,GLLBaseLine,accept,599,477,1969,107,157,46,1040,2146,0,435,290,733,107,157,23,0,0,1098,187.864
561,GLLBaseLine,accept,160,120,446,36,30,11,272,406,0,127,72,208,36,30,1,0,0,184,13.396
315,GLLBaseLine,accept,82,62,194,20,18,7,142,176,0,64,37,101,20,18,0,0,0,78,4.077
2129,GLLBaseLine,accept,934,778,7314,132,104,36,1997,7489,0,521,309,942,132,104,1,0,0,4450,2201.013
311,GLLBaseLine,accept,82,62,194,20,18,7,142,176,0,64,37,101,20,18,0,0,0,78,3.718
464,GLLBaseLine,accept,119,89,302,28,24,9,201,271,0,93,52,147,28,24,1,0,0,124,8.353
432,GLLBaseLine,accept,139,104,369,32,27,10,235,333,0,106,59,167,32,27,1,0,0,152,11.301
366,GLLBaseLine,accept,100,75,244,24,21,8,170,219,0,78,45,124,24,21,0,0,0,102,6.162
390,GLLBaseLine,accept,119,89,302,28,24,9,201,271,0,93,52,147,28,24,1,0,0,124,8.486
353,GLLBaseLine,accept,100,75,244,24,21,8,170,219,0,78,45,124,24,21,0,0,0,102,6.318
351,GLLBaseLine,accept,100,75,244,24,21,8,170,219,0,78,45,124,24,21,0,0,0,102,5.830
3714,GLLBaseLine,accept,2013,1404,5103,439,518,85,2718,6134,0,1766,1053,2872,439,518,42,0,0,3293,1513.419
505,GLLBaseLine,accept,139,104,369,32,27,10,235,333,0,106,59,167,32,27,1,0,0,152,11.336
175,GLLBaseLine,accept,49,39,114,12,12,5,95,113,0,38,23,61,12,12,0,0,0,51,2.307
494,GLLBaseLine,accept,139,104,369,32,27,10,235,333,0,106,59,167,32,27,1,0,0,152,11.822
529,GLLBaseLine,accept,139,104,369,32,27,10,235,333,0,106,59,167,32,27,1,0,0,152,10.606
2800,GLLBaseLine,accept,2474,1459,6861,479,453,103,2536,6047,0,2127,1046,3271,479,453,43,0,0,3271,1390.538
76,GLLBaseLine,accept,28,20,59,7,6,2,50,62,0,23,12,35,7,6,0,0,0,30,1.390
106,GLLBaseLine,accept,31,34,86,10,11,5,108,130,0,25,21,48,10,11,2,0,0,57,2.624
107,GLLBaseLine,accept,31,34,86,10,11,5,108,130,0,25,21,48,10,11,2,0,0,57,2.518
79,GLLBaseLine,accept,28,20,59,7,6,2,50,62,0,23,12,35,7,6,0,0,0,30,1.361
104,GLLBaseLine,accept,31,34,86,10,11,5,108,130,0,25,21,48,10,11,2,0,0,57,2.811
106,GLLBaseLine,accept,31,34,86,10,11,5,108,130,0,25,21,48,10,11,2,0,0,57,2.752
93,GLLBaseLine,accept,34,29,82,8,9,4,76,91,0,28,17,47,8,9,1,0,0,44,1.646
